"","PWSID","Survey","Year","SectionName","QuestionName","QuestionResults","SurveyID","SectionID","QuestionID","Pk","QCat"
"1462","CA2702336","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1463","CA2702368","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1464","CA2702373","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1465","CA2702370","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1466","CA3301535","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1467","CA2702388","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1468","CA2702374","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1469","CA3301541","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1470","CA2702396","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1471","CA3400267","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1472","CA2702405","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1473","CA2702412","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1474","CA2702409","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1475","CA2702431","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1476","CA2702439","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1477","CA2702444","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1478","CA3301557","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1479","CA2702452","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1480","CA2702453","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1481","CA2702456","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1482","CA3400130","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1483","CA2702466","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1484","CA2702482","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1485","CA2702484","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1486","CA3301564","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1487","CA2702487","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1488","CA3301567","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1489","CA2702490","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1490","CA2702495","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1491","CA3400131","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1492","CA2702496","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1493","CA3301568","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1494","CA2702503","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1495","CA2702520","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1496","CA2702521","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1497","CA2702537","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1498","CA3301570","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1499","CA2702539","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1500","CA2702550","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1501","CA2702554","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1502","CA2702551","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1503","CA3301571","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments","We don't charge for water.",22,6,78411,"Water Rates and Deliveries-78411","WR"
"1504","CA2702562","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1505","CA2702563","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1506","CA2702571","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1507","CA2702575","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1508","CA2702572","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1509","CA3301577","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1510","CA2702584","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1511","CA3301588","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1512","CA2702595","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1513","CA2702588","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1514","CA2702607","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1515","CA2702608","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1516","CA2702609","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1517","CA2702613","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1518","CA3301593","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1519","CA2702615","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1520","CA2702616","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1521","CA2702620","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments","non- applicable /Non-transient Non-community Water System",22,6,78411,"Water Rates and Deliveries-78411","WR"
"1522","CA2702621","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1523","CA3400135","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1524","CA2702641","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1525","CA3301622","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1526","CA2702643","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1527","CA2702679","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1528","CA3301630","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1529","CA2702708","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1530","CA2702704","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1531","CA2702736","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1532","CA2702739","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1533","CA2702799","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1534","CA2702802","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1535","CA3301631","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1536","CA2702805","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1537","CA3301642","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1538","CA2706552","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1539","CA4900748","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1540","CA4900737","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1541","CA4900739","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1542","CA4900743","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1543","CA4900745","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1544","CA5400916","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1545","CA4900708","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1546","CA4900710","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1547","CA4900711","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1548","CA4900714","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1549","CA5210002","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1550","CA4900719","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1551","CA4900716","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1552","CA5210003","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1553","CA4900720","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1554","CA4900721","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1555","CA4900723","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1556","CA4900728","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1557","CA4900736","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1558","CA4900707","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1559","CA4810017","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1560","CA4810013","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1561","CA5200598","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1562","CA5200600","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1563","CA4900774","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1564","CA4900785","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1565","CA4900787","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1566","CA4900788","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1567","CA5400917","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1568","CA4900789","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1569","CA5200565","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1570","CA5200570","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1571","CA5200560","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1572","CA5200562","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1573","CA4710004","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1574","CA4710006","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments","we do everything possible to work with our customers to keep their water on if they keep there end of the arrangements",22,6,78411,"Water Rates and Deliveries-78411","WR"
"1575","CA4710001","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1576","CA4700531","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1577","CA4700565","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1578","CA4510004","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1579","CA4510002","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1580","CA4700528","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1581","CA4410018","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1582","CA4510505","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1583","CA4510504","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1584","CA4410016","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1585","CA4700545","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1586","CA4410008","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1587","CA4510503","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1588","CA4400803","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments","we do not provide residential service",22,6,78411,"Water Rates and Deliveries-78411","WR"
"1589","CA4400800","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1590","CA4400723","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1591","CA5200546","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1592","CA4700582","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1593","CA5200547","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1594","CA4700585","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1595","CA4700591","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1596","CA4700586","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1597","CA4700593","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1598","CA4700594","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1599","CA4700597","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1600","CA4700601","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"1601","CA4700603","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
